,Grado NLGI Consistencia,Viscosidad del Aceite Base a 40°C. cSt,"Penetración de Cono a 25°C, 0.1mm","Punto de Gota, °C","Estabilidad Mecánica, %","Punto de Soldadura Cuatro Bolas, kgf","Desgaste Cuatro Bolas, mm",Indice de Carga-Desgaste,"Carga Timken Ok, lb","Resistencia al Lavado por Agua a 80°C, %",Registro NSF,Factor de Velocidad,"Temperatura de Servicio °C, min","Temperatura de Servicio °C, max",color_Ambar,color_Beige,color_Beige Claro,color_Blanco,color_CafÃ©,color_CafÃ© Claro,color_Cristalino,color_Negro,color_nan,Aceite Base_Mineral,Aceite Base_Mineral HC,Aceite Base_Mineral HT,Aceite Base_Mineral Refinado,Aceite Base_Mineral USP,Aceite Base_Semi-Sintetico,Aceite Base_nan,Espesante_Bentonita,Espesante_Complejo Sulfonato de Calcio,Espesante_Complejo de Aluminio,Espesante_Complejo de Aluminio - Poliurea,Espesante_Complejo de Litio,Espesante_Complejo de Poliurea,Espesante_Silica,Espesante_nan,textura_Adherente,textura_Suave,textura_Suave Adherente,textura_Suave Adhesiva,textura_Viscosa adherente,textura_nan,subtitulo_alimenticia,subtitulo_alta,subtitulo_duraciã³n,subtitulo_farmacã,subtitulo_grasa,subtitulo_industria,subtitulo_larga,subtitulo_lubricante,subtitulo_pesado,subtitulo_utica,descripcion_aceites,descripcion_base,descripcion_carga,descripcion_complejo,descripcion_condiciones,descripcion_gran,descripcion_grasa,descripcion_lubricante,descripcion_producto,descripcion_soporte,beneficios_adherencia,beneficios_agua,beneficios_alta,beneficios_corrosiã³n,beneficios_desgaste,beneficios_excelente,beneficios_excelentes,beneficios_extrema,beneficios_protecciã³n,beneficios_resistencia,aplicaciones_alta,aplicaciones_cojinetes,aplicaciones_expuestos,aplicaciones_lubricaciã³n,aplicaciones_mecanismos,aplicaciones_mecã,aplicaciones_nicas,aplicaciones_producto,aplicaciones_rodamientos,aplicaciones_velocidad
394,1.7616544758106927,800.0,283.77742249973704,304.0,2.024360153216476,900.0,0.5,166.0,70.0,2.8953382096757228,151508.83333333334,300000.0,-18.487203064329517,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
395,0.4386016609039092,3631.580498271173,345.2629252593241,201.40423252654728,3.3002210634247997,567.3678006915309,0.46072137393320667,138.8,51.22796678192182,2.413409090909091,151508.83333333334,456944.44444444444,-5.0,136.84195017288272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5613983390960908,0.43860166090390906,0.0,0.0,0.0,0.0,0.0,0.4386016609039091,0.0,0.0,0.0,0.561398339096091,0.0,0.0,0.0,0.0,0.0,0.43860166090390906,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.43860166090390906,0.43860166090390906,0.5613983390960909,0.5613983390960909,0.43860166090390895,0.561398339096091,1.0,0.43860166090390906,0.43860166090390906,0.4386016609039091,0.5613983390960909,0.0,0.0,1.0,0.43860166090390906,1.0,0.5613983390960909,0.43860166090390906,0.0,0.0,0.0,1.0,0.0,0.5613983390960909,0.5613983390960909,0.0,0.0,0.438601660903909
396,2.0,1363.6389245233836,278.5184585454518,302.6666126909066,1.5926165818192803,600.176975338145,0.4536215457777845,138.8,58.53456225691428,0.403707901818374,151508.83333333334,192592.292727259,-5.7407707272741,184.0738341818072,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8518458545451799,0.0,0.0,0.0,0.1481541454548202,0.0,0.8518458545451797,0.0,0.0,0.0,0.0,0.0,0.1481541454548202,0.8518458545451799,0.0,0.0,0.14815414545482025,0.0,0.0,0.0,0.8518458545451797,1.0,0.0,1.0,0.0,1.0,0.14815414545482014,0.8518458545451798,0.0,0.14815414545482014,0.0,0.8518458545451798,0.8518458545451797,0.8518458545451799,0.0,1.0,0.8518458545451798,1.0,0.8518458545451797,0.8518458545451798,0.8518458545451799,0.8518458545451799,0.8518458545451798,1.0,1.0,0.8518458545451799,0.8518458545451797,0.8518458545451798,1.0,0.8518458545451797,0.0,0.8518458545451798,0.0,0.0,0.8518458545451798,0.8518458545451798,0.0,0.8518458545451798,0.0
397,1.3064195376479768,1097.3526383077915,307.7432184940809,304.0,0.9225678150591898,573.5406890355144,0.4594639337149878,138.8,60.0,0.33871609247040446,151508.83333333334,299478.8487086786,-10.807413870560698,190.0,0.6128390752959535,0.0,0.0,0.0,0.0,0.3871609247040466,0.0,0.0,0.0,0.0,0.0,0.6128390752959536,0.3871609247040466,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6128390752959536,0.38716092470404656,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6128390752959534,1.0,1.0,0.0,1.0,1.0,1.0,0.6128390752959535,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.38716092470404656,0.6128390752959536,0.3871609247040465,0.38716092470404645,1.0,1.0,0.38716092470404645,1.0,0.0
398,1.5093023059540212,800.0,290.1000008439771,304.0,1.5490697694045976,900.0,0.5,166.0,70.0,2.8981395388091955,151508.83333333334,300000.0,-18.79534926901153,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
399,1.7178331040191077,1142.7537094086633,273.86002751770707,304.0,4.833862630736296,487.1218065483443,0.46064961841871194,138.8,51.28667583923569,2.3476311777796126,151508.83333333334,311942.011787597,-2.8216689598089237,211.78331040191077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5643337919617847,0.0,0.0,0.0,0.4356662080382155,0.0,0.5643337919617845,0.0,0.0,0.0,0.0,0.43566620803821554,0.0,0.5643337919617847,0.43566620803821543,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5643337919617846,0.0,0.0,0.0,0.5643337919617846,0.5643337919617845,1.0,0.0,1.0,1.0,1.0,0.5643337919617845,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5643337919617845,0.43566620803821543,1.0,0.0,0.0,0.5643337919617846,0.5643337919617847,0.0,1.0,0.0
400,2.0,524.8756053590535,275.67445388974323,266.74453889743245,5.994159582692566,517.145781814155,0.48674453889743247,111.75885935076221,48.31386527564189,1.9727017645510154,151508.83333333334,286648.5900017364,-10.058404173074342,129.76638330770263,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3372269448716229,0.6627730551283773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6627730551283773,0.33722694487162286,0.0,0.0,0.0,0.6627730551283773,0.0,0.3372269448716229,0.0,0.0,0.0,0.0,0.662773055128377,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6627730551283773,1.0,0.3372269448716228,1.0,0.0,0.6627730551283773,1.0,0.6627730551283771,1.0,1.0,0.6627730551283771,0.6627730551283773,1.0,0.6627730551283771,0.33722694487162286,1.0,0.0,0.6627730551283771,1.0,0.6627730551283771,0.0,0.0,0.0,0.6627730551283771,0.33722694487162286,0.0,0.0,0.0,0.662773055128377,0.0
401,1.881113130866681,100.0,294.16104041966616,304.0,1.4000000000000004,500.0,0.35,138.8,40.0,0.020000000000000018,154453.0,900000.0,-5.0,180.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
402,1.6703309141963665,220.0,291.17577068955626,280.0,5.0,315.0,0.5,138.8,45.0,3.0,151508.83333333334,456944.44444444444,-20.0,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
403,0.35390446080910487,220.0,345.8438215676358,228.3123568647284,6.938286617572685,315.0,0.5,138.8,45.0,3.646095539190895,151508.83333333334,456944.44444444444,-20.0,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
404,0.4498862232973553,426.9476627167835,337.5056888351322,226.99317339784133,7.325170665053967,452.2152981056934,0.4910022755340529,120.4446420894679,47.249431116486775,2.8527901305917434,151508.83333333334,341348.67873609613,-15.501137767026446,116.99317339784133,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5501137767026446,0.44988622329735545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4498862232973554,0.5501137767026446,0.0,0.0,0.0,0.44988622329735545,0.0,0.5501137767026446,0.0,0.0,0.0,0.0,0.44988622329735534,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.44988622329735545,1.0,0.5501137767026446,1.0,0.0,0.44988622329735545,1.0,0.44988622329735545,1.0,1.0,0.4498862232973554,0.4498862232973554,1.0,0.4498862232973554,0.5501137767026446,1.0,0.0,0.44988622329735534,1.0,0.4498862232973554,0.0,0.0,0.0,0.44988622329735545,0.5501137767026446,0.0,0.0,0.0,0.44988622329735534,0.0
405,2.8160159811357346,40.0,243.27928084889197,230.0,15.0,250.0,0.4744444444444444,138.8,40.0,5.0,151818.87706912277,918398.4018864266,-5.919920094321329,160.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
406,0.3974604084195903,120.0,354.1015836632164,231.3248680280653,9.622137250812088,315.0,0.4744444444444444,138.8,45.0,2.4098560357429157,151508.83333333334,400000.0,-15.0,110.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
407,2.329383145872406,126.82467416510377,293.06087454581086,222.58685205049966,3.708877108684182,264.5300318394312,0.4744444444444444,138.8,40.0,2.868874083295203,151508.83333333334,649407.4718808609,-5.0,160.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2235389513758646,0.0,0.0,0.0,0.7764610486241353,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.7764610486241355,0.0,0.0,0.22353895137586466,0.7764610486241355,0.0,0.0,0.7764610486241355,0.7764610486241353,0.0,0.0,1.0,0.0,0.7764610486241355,0.0,1.0,1.0,1.0
408,1.2887259066086738,104.01466840521931,344.01466840521937,187.32355439652042,11.613075767583574,273.1164080352181,0.4744444444444444,138.8,40.0,4.080112448081058,152594.6923034767,751054.0673130358,-8.221814766521685,160.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3556370466956632,0.0,0.0,0.0,0.6443629533043369,0.0,0.0,0.0,0.0,0.3556370466956631,0.0,0.0,0.0,0.0,0.6443629533043369,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6443629533043368,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3556370466956631,0.644362953304337,0.0,0.0,0.6443629533043369,0.6443629533043369,0.0,0.0,1.0,0.0,0.6443629533043368,0.0,1.0,1.0,1.0
409,2.3132428631439996,800.0,269.976228379392,304.0,3.0445671494583992,900.0,0.5,166.0,70.0,2.6060271410568,151508.83333333334,300000.0,-7.018249894980011,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
410,1.5613521616481914,680.0,296.93239191759045,260.0,6.5,620.0,0.48,98.0,50.0,1.45,151508.83333333334,199999.99999999997,-5.0,150.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
411,1.4890612912508798,460.0,300.4375483499648,304.0,0.7999999999999998,500.0,0.4744444444444444,138.8,60.0,0.3999999999999999,151508.83333333334,456944.44444444444,-20.0,190.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
412,1.7235248738980284,680.0,286.05900504407884,260.0,6.5,620.0,0.48,138.8,50.0,1.45,151508.83333333334,456944.44444444444,-5.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
413,1.6372987752517794,1500.0,294.50804898992885,304.0,1.0,620.0,0.45,138.8,60.0,0.2999999999999998,151508.83333333334,199999.99999999997,-5.0,190.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
414,1.3452078392507933,535.5273166340738,300.0,247.10065327089944,5.971879245999409,429.08966840931186,0.47713347850464427,119.0517338618921,50.05608411621348,1.9470939162241567,151508.83333333334,332576.6191602001,-15.31947738328044,150.0,0.0,0.48402613083597806,0.515973869164022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.484026130835978,0.515973869164022,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.484026130835978,0.0,0.0,1.0,0.0,0.0,0.484026130835978,0.0,0.0,0.484026130835978,0.484026130835978,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.48402613083597795,0.484026130835978,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.515973869164022,0.48402613083597806,0.515973869164022,0.0,0.0,0.0,1.0,0.0
415,1.7949499604243653,516.8480379926093,282.3030023745381,304.0,2.305050039575635,900.0,0.44101000791512696,149.95472215291454,64.10100079151269,1.938180142472285,151508.83333333334,300000.0,-21.151501187269044,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.41010007915126967,0.0,0.0,0.0,0.5898999208487306,0.0,0.4101000791512695,0.0,0.0,0.5898999208487304,0.0,0.0,0.0,0.41010007915126967,0.5898999208487304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5898999208487304,0.5898999208487304,1.0,0.5898999208487304,0.5898999208487304,0.5898999208487304,1.0,1.0,0.5898999208487306,1.0,0.41010007915126956,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
416,1.9933172501742584,460.0,280.26730999302964,304.0,0.7999999999999998,500.0,0.4744444444444444,138.8,60.0,0.3999999999999999,151508.83333333334,456944.44444444444,-20.0,190.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
417,2.0,609.4843135356215,246.13179882298942,303.38682011770106,9.064184141241268,343.35956955632616,0.47069723405261754,138.8,41.54961220254896,4.693410058850528,151508.83333333334,456944.44444444444,-2.2994245586210393,226.20345264827378,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15329497057473587,0.0,0.0,0.0,0.8467050294252643,0.0,0.15329497057473582,0.0,0.0,0.0,0.0,0.8467050294252642,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8467050294252642,0.8467050294252642,0.0,1.0,0.0,0.8467050294252642,0.15329497057473587,0.0,0.0,0.0,0.0,0.15329497057473584,0.1532949705747358,1.0,0.0,1.0,1.0,1.0,0.15329497057473584,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1532949705747358,0.8467050294252643,1.0,0.0,0.0,0.1532949705747358,0.15329497057473584,0.0,1.0,0.0
418,2.507041233689316,680.0,252.1831444839808,260.0,5.840846396203889,620.0,0.48,98.0,50.0,0.877043405931073,151508.83333333334,199999.99999999997,0.07041233689315796,150.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
419,1.7584403395476913,220.0,287.3870653994493,280.0,5.0,315.0,0.5,138.8,45.0,3.0,151508.83333333334,456944.44444444444,-20.0,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
420,1.7335368267284101,680.0,288.3231586635795,260.0,6.5,620.0,0.48,117.05660506103827,50.0,1.45,151508.83333333334,320011.9804020996,-5.0,150.0,0.0,0.5329263465431798,0.0,0.0,0.0,0.0,0.0,0.46707365345682017,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4670736534568202,0.0,1.0,1.0,0.0,1.0,0.4670736534568202,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.4670736534568201,0.46707365345682017,0.0,1.0,0.4670736534568202,0.46707365345682017,0.46707365345682017,0.4670736534568202,1.0,0.0
421,1.7600262355598777,800.0,283.87837339528755,304.0,2.027942281768269,900.0,0.5,166.0,70.0,2.8959895057760487,151508.83333333334,300000.0,-18.55884563536538,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
422,2.0,494.46563030642506,272.36747412940974,296.18373706470487,5.0,489.46711429858544,0.46865728546144275,138.8,50.108695652173914,1.4734948258819518,151508.83333333334,222668.30313882735,-11.18373706470488,150.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23674741294097595,0.0,0.0,0.0,0.7632525870590241,0.0,0.23674741294097584,0.0,0.0,0.0,0.0,0.0,0.763252587059024,0.0,0.23674741294097584,0.0,0.7632525870590242,0.0,0.0,0.0,0.0,0.7632525870590241,0.0,1.0,0.0,0.7632525870590241,1.0,0.0,0.0,0.7632525870590241,0.0,0.2367474129409759,0.2367474129409759,0.236747412940976,0.0,1.0,0.236747412940976,1.0,0.23674741294097587,0.2367474129409759,0.2367474129409759,0.2367474129409759,0.23674741294097584,1.0,1.0,0.2367474129409759,0.2367474129409759,0.2367474129409759,1.0,0.2367474129409759,0.0,0.2367474129409759,0.0,0.0,0.23674741294097584,0.23674741294097593,0.0,0.2367474129409759,0.0
423,2.233237771409925,680.0,264.50430028655336,260.0,6.196790897167098,620.0,0.48,129.28389892647508,50.0,1.1864413183067848,151508.83333333334,397015.2948460609,-2.667622285900751,150.0,0.0,0.23323777140992497,0.0,0.0,0.0,0.0,0.0,0.766762228590075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.766762228590075,0.0,1.0,1.0,0.0,1.0,0.766762228590075,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.766762228590075,0.766762228590075,0.0,1.0,0.766762228590075,0.766762228590075,0.766762228590075,0.766762228590075,1.0,0.0
424,2.0,421.41969214345556,279.562131104036,301.7514755838561,3.279175238861347,500.0,0.46070346190134304,138.8,54.43979016660077,1.9403572717670383,151508.83333333334,344436.4642314635,-6.242622080719323,180.65082271748236,0.5621311040359662,0.0,0.0,0.0,0.4378688959640338,0.0,0.0,0.0,0.0,0.0,0.0,0.5621311040359662,0.0,0.0,0.4378688959640338,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4378688959640338,0.4378688959640338,0.0,1.0,0.0,0.4378688959640338,0.5621311040359662,0.4378688959640338,0.0,0.0,0.0,1.0,1.0,0.5621311040359663,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5621311040359662,0.0,0.0,1.0,1.0,0.43786889596403367,0.5621311040359662,0.0
