,Grado NLGI Consistencia,Viscosidad del Aceite Base a 40°C. cSt,"Penetración de Cono a 25°C, 0.1mm","Punto de Gota, °C","Estabilidad Mecánica, %","Punto de Soldadura Cuatro Bolas, kgf","Desgaste Cuatro Bolas, mm",Indice de Carga-Desgaste,"Carga Timken Ok, lb","Resistencia al Lavado por Agua a 80°C, %",Registro NSF,Factor de Velocidad,"Temperatura de Servicio °C, min","Temperatura de Servicio °C, max",color_Ambar,color_Beige,color_Beige Claro,color_Blanco,color_CafÃ©,color_CafÃ© Claro,color_Cristalino,color_Negro,color_nan,Aceite Base_Mineral,Aceite Base_Mineral HC,Aceite Base_Mineral HT,Aceite Base_Mineral Refinado,Aceite Base_Mineral USP,Aceite Base_Semi-Sintetico,Aceite Base_nan,Espesante_Bentonita,Espesante_Complejo Sulfonato de Calcio,Espesante_Complejo de Aluminio,Espesante_Complejo de Aluminio - Poliurea,Espesante_Complejo de Litio,Espesante_Complejo de Poliurea,Espesante_Silica,Espesante_nan,textura_Adherente,textura_Suave,textura_Suave Adherente,textura_Suave Adhesiva,textura_Viscosa adherente,textura_nan,subtitulo_alimenticia,subtitulo_alta,subtitulo_duraciã³n,subtitulo_farmacã,subtitulo_grasa,subtitulo_industria,subtitulo_larga,subtitulo_lubricante,subtitulo_pesado,subtitulo_utica,descripcion_aceites,descripcion_base,descripcion_carga,descripcion_complejo,descripcion_condiciones,descripcion_gran,descripcion_grasa,descripcion_lubricante,descripcion_producto,descripcion_soporte,beneficios_adherencia,beneficios_agua,beneficios_alta,beneficios_corrosiã³n,beneficios_desgaste,beneficios_excelente,beneficios_excelentes,beneficios_extrema,beneficios_protecciã³n,beneficios_resistencia,aplicaciones_alta,aplicaciones_cojinetes,aplicaciones_expuestos,aplicaciones_lubricaciã³n,aplicaciones_mecanismos,aplicaciones_mecã,aplicaciones_nicas,aplicaciones_producto,aplicaciones_rodamientos,aplicaciones_velocidad
927,1.842827113575862,420.2743031588276,282.07277988908623,259.2141355678793,3.8742616908606893,250.0,0.5802660709267471,138.8,40.0,2.1571728864241377,162338.4593868552,436445.0875332759,-5.78586443212069,176.85654227151724,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.842827113575862,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.842827113575862,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.842827113575862,0.842827113575862,1.0,0.0,0.0,1.0,0.15717288642413796,0.842827113575862,0.842827113575862,1.0,0.0,0.1571728864241379,0.0,0.15717288642413801,1.0,1.0
928,1.852630731006644,680.0,282.3684634496678,260.0,6.5,620.0,0.48,126.77466765014218,50.0,1.45,151508.83333333334,381213.01454508107,-5.0,150.0,0.0,0.29473853798671157,0.0,0.0,0.0,0.0,0.0,0.7052614620132884,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7052614620132884,0.0,1.0,1.0,0.0,1.0,0.7052614620132884,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.7052614620132884,0.7052614620132884,0.0,1.0,0.7052614620132884,0.7052614620132884,0.7052614620132884,0.7052614620132884,1.0,0.0
929,1.5,468.6656161202519,300.0,304.0,2.6,900.0,0.5,166.0,70.0,3.0,151508.83333333334,300000.0,-30.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
930,0.6485154351570295,1084.9501214995012,337.43809400582626,302.7029691296859,4.594554630547109,581.0890738905782,0.45,138.8,56.792668228299476,3.47301959769504,151508.83333333334,283316.219100035,-8.242577175785147,177.02969129685943,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6757422824214853,0.3242577175785147,0.0,0.0,0.0,0.0,0.0,0.6757422824214853,0.6757422824214854,0.0,1.0,0.0,0.6757422824214854,0.32425771757851474,0.6757422824214853,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
931,1.6317428839973631,800.0,291.7842277120844,304.0,2.2949171723970996,900.0,0.5,166.0,70.0,2.810477134800791,151508.83333333334,300000.0,-18.944499530046144,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
932,2.366172573570668,680.0,258.52223418931993,260.0,6.023975654358132,620.0,0.48,123.86015899831676,50.0,1.0362249918651454,151508.83333333334,362858.4359575367,-1.3382742642933216,150.0,0.0,0.3661725735706679,0.0,0.0,0.0,0.0,0.0,0.6338274264293321,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6338274264293322,0.0,1.0,1.0,0.0,1.0,0.6338274264293322,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.6338274264293321,0.6338274264293321,0.0,1.0,0.6338274264293322,0.6338274264293321,0.6338274264293321,0.6338274264293322,1.0,0.0
933,1.0712966569568083,534.1485232350808,317.1481337217277,304.0,0.8142593313913613,508.55559883481703,0.4727016372743891,138.8,60.0,0.39287033430431917,151508.83333333334,438625.16453193116,-18.93055014564787,190.0,0.07129665695680842,0.0,0.0,0.0,0.0,0.9287033430431915,0.0,0.0,0.0,0.0,0.0,0.07129665695680842,0.9287033430431915,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07129665695680842,0.9287033430431917,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.07129665695680842,1.0,1.0,0.0,1.0,1.0,1.0,0.07129665695680842,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9287033430431916,0.07129665695680845,0.9287033430431916,0.9287033430431916,1.0,1.0,0.9287033430431916,1.0,0.0
934,1.2481116618464703,47.4433498553941,315.0755335261412,233.10139577308087,13.536141195105825,250.0,0.4744444444444444,138.8,40.0,4.751888338153529,151508.83333333334,968986.0422691912,-9.379720845383824,160.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.12405583092323513,0.0,0.0,0.0,0.0,0.8759441690767649,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8759441690767649,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.12405583092323524,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
935,1.196505552371278,680.0,303.12230566700526,260.0,6.5,620.0,0.48,98.0,50.0,1.45,151508.83333333334,199999.99999999997,-9.01747223814361,150.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
936,1.2934895800074946,800.0,299.3799480596777,304.0,1.5706510419992505,900.0,0.5,166.0,70.0,2.941302083998501,151508.83333333334,300000.0,-23.543229239835114,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
937,2.0240403982589577,120.0,279.5928622110999,243.49360265505973,7.626599336235071,315.0,0.4744444444444444,138.8,45.0,2.9441063498768374,151508.83333333334,366265.9933623507,-11.62659933623507,116.74680132752985,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
938,3.0,87.74308285939219,242.95718047656538,249.89295119141343,5.6105270376528615,250.0,0.4744444444444444,138.8,40.0,3.408563904686926,151508.83333333334,780642.2928515194,-5.0,160.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7957180476565373,0.0,0.0,0.0,0.0,0.2042819523434628,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.20428195234346277,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.7957180476565372,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
939,2.0,1174.0172918990625,280.0,302.9813040371846,2.01869596281543,589.4391211155371,0.45,138.8,57.48094204847271,0.9876197749004152,151508.83333333334,265437.06705585227,-7.546739907038575,179.81304037184572,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7453260092961425,0.25467399070385754,0.0,0.0,0.0,0.0,0.0,0.7453260092961425,0.7453260092961425,0.0,1.0,0.0,0.7453260092961425,0.25467399070385754,0.7453260092961425,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
940,1.4919594264728955,680.0,292.78142007344866,260.0,6.5,620.0,0.48,118.07194460009414,50.0,1.45,151508.83333333334,326406.24152428564,-7.5402028676355215,150.0,0.0,0.5080405735271045,0.0,0.0,0.0,0.0,0.0,0.4919594264728954,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4919594264728955,0.0,1.0,1.0,0.0,1.0,0.4919594264728956,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.4919594264728954,0.4919594264728955,0.0,1.0,0.4919594264728955,0.4919594264728954,0.4919594264728955,0.49195942647289553,1.0,0.0
941,2.0,516.3946700467477,254.2265504307176,302.57734495692824,8.09281394831389,380.79779574206884,0.46575044140345034,138.8,43.595296712110695,4.288672478464121,151508.83333333334,456944.44444444444,-5.334956411519098,207.99026153088542,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35566376076793993,0.0,0.0,0.0,0.6443362392320602,0.0,0.35566376076793976,0.0,0.0,0.0,0.0,0.6443362392320603,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6443362392320602,0.6443362392320602,0.0,1.0,0.0,0.6443362392320602,0.3556637607679398,0.0,0.0,0.0,0.0,0.3556637607679398,0.3556637607679398,1.0,0.0,1.0,1.0,1.0,0.3556637607679398,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3556637607679398,0.6443362392320602,1.0,0.0,0.0,0.3556637607679398,0.3556637607679398,0.0,1.0,0.0
942,1.279851116183536,834.4774195845612,310.60632756219974,304.0,2.096267990869635,543.2089330289879,0.4656426247533543,138.8,60.0,1.5882456582971654,151508.83333333334,364425.3170096904,-14.598883371376523,190.0,0.3600744419082319,0.0,0.0,0.0,0.0,0.6399255580917681,0.0,0.0,0.0,0.0,0.0,0.36007444190823196,0.6399255580917681,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36007444190823196,0.6399255580917681,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3600744419082319,1.0,1.0,0.0,1.0,1.0,1.0,0.3600744419082319,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6399255580917681,0.36007444190823196,0.6399255580917681,0.6399255580917681,1.0,1.0,0.6399255580917681,1.0,0.0
943,1.5,638.3297321886809,300.0,304.0,2.6,900.0,0.5,166.0,70.0,3.0,151508.83333333334,300000.0,-30.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
944,2.007103530662851,120.0,275.715858773486,235.10655295994275,5.304972471463995,315.0,0.4744444444444444,138.8,45.0,2.4056828245302806,151508.83333333334,399644.82346685743,-14.964482346685745,110.07103530662852,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
945,2.0,577.3512344727179,275.4462989805534,264.462989805534,6.165275764584949,551.9394054656066,0.484462989805534,107.10449920328936,48.8842525486165,1.795881709928885,151508.83333333334,257337.02180720764,-8.347242354150502,136.611030583398,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22314949027670006,0.7768505097233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7768505097232999,0.22314949027670006,0.0,0.0,0.0,0.7768505097233,0.0,0.22314949027670006,0.0,0.0,0.0,0.0,0.7768505097232999,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7768505097233,1.0,0.2231494902767,1.0,0.0,0.7768505097233,1.0,0.7768505097232999,1.0,1.0,0.7768505097232999,0.7768505097233,1.0,0.7768505097232999,0.2231494902767,1.0,0.0,0.7768505097232999,1.0,0.7768505097232999,0.0,0.0,0.0,0.7768505097232999,0.22314949027670006,0.0,0.0,0.0,0.7768505097232998,0.0
946,2.0,1245.367594235842,267.57890703589476,304.0,3.7326404521031584,525.2891661486974,0.45759066792250874,138.8,53.789453517947365,1.7594784232823686,151508.83333333334,279788.2707763706,-3.447363379486842,205.52636620513158,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6894726758973685,0.0,0.0,0.0,0.3105273241026317,0.0,0.6894726758973683,0.0,0.0,0.0,0.0,0.3105273241026316,0.0,0.6894726758973685,0.3105273241026316,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6894726758973684,0.0,0.0,0.0,0.6894726758973684,0.6894726758973684,1.0,0.0,1.0,1.0,1.0,0.6894726758973684,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6894726758973684,0.3105273241026317,1.0,0.0,0.0,0.6894726758973684,0.6894726758973684,0.0,1.0,0.0
947,1.4444364436936599,2368.7368767289377,297.778177815317,286.6665466554049,5.264702886098458,493.8667770770275,0.4744444444444444,138.8,44.49267274603373,1.7852385810611657,151508.83333333334,320527.1471440294,-7.2221822184682996,133.3330933108098,0.44443644369366,0.0,0.0,0.0,0.0,0.0,0.0,0.5555635563063399,0.0,0.0,0.0,0.5555635563063401,0.0,0.0,0.0,0.4444364436936601,0.0,0.0,0.55556355630634,0.0,0.0,0.0,0.0,0.44443644369366,0.5555635563063401,0.0,0.0,0.4444364436936599,0.0,0.0,0.0,0.0,0.44443644369366,0.0,1.0,0.0,0.44443644369366,1.0,0.0,0.0,0.4444364436936599,0.0,0.55556355630634,0.55556355630634,0.0,0.0,1.0,0.0,1.0,0.55556355630634,0.5555635563063399,0.5555635563063401,0.0,0.0,0.44443644369366,1.0,0.5555635563063401,0.55556355630634,0.0,1.0,0.0,0.0,0.0,0.55556355630634,0.0,0.0,0.0,0.0,0.0,0.55556355630634
948,1.154260512636779,680.0,306.9147897472644,260.0,6.5,620.0,0.48,98.0,50.0,1.45,151508.83333333334,199999.99999999997,-8.457394873632209,150.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
949,2.3658497133769036,100.0,273.53676289803934,286.07336404453173,2.0585294840784267,408.53757165577406,0.395527964331348,138.8,40.0,1.1102321458631732,153375.87746886618,845122.5429934645,-5.0,172.68300573246194,0.0,0.6341502866230964,0.0,0.36584971337690375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6341502866230961,0.36584971337690375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6341502866230962,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6341502866230962,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.6341502866230962,0.6341502866230961,0.36584971337690375,0.6341502866230961,0.6341502866230962,0.6341502866230962,0.36584971337690375,0.0,0.6341502866230962,1.0,1.0,0.0,0.0,1.0,0.6341502866230962,1.0,0.0,1.0,1.0,1.0
950,2.0,408.671020581961,276.3336443272829,301.46654226908686,7.103579018553513,646.6542269086829,0.4506691546182634,138.8,53.73519963279623,2.3400559789109274,151508.83333333334,399403.02902541263,-11.833177836358535,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.633364432728293,0.0,0.0,0.0,0.36663556727170715,0.0,0.6333644327282928,0.0,0.0,0.366635567271707,0.0,0.0,0.0,0.633364432728293,0.3666355672717071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3666355672717071,0.3666355672717071,1.0,0.3666355672717071,0.36663556727170715,0.36663556727170704,1.0,1.0,0.36663556727170715,1.0,0.6333644327282929,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
951,1.8705693422122265,680.0,280.17722631151094,260.0,6.5,620.0,0.48,108.56154167548232,50.0,1.45,151508.83333333334,266512.9769187169,-5.0,150.0,0.0,0.7411386844244529,0.0,0.0,0.0,0.0,0.0,0.25886131557554715,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.25886131557554715,0.0,1.0,1.0,0.0,1.0,0.2588613155755472,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.2588613155755472,0.25886131557554715,0.0,1.0,0.25886131557554715,0.2588613155755471,0.25886131557554715,0.2588613155755471,1.0,0.0
952,2.0,415.4707112666011,276.81933651904296,301.27226539238285,7.487275850043918,627.2265392382826,0.45455469215234345,138.8,53.25478670399014,2.4274805734277285,151508.83333333334,407025.6981460905,-11.590331740478533,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6819336519042937,0.0,0.0,0.0,0.31806634809570644,0.0,0.6819336519042934,0.0,0.0,0.31806634809570644,0.0,0.0,0.0,0.6819336519042937,0.31806634809570644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.31806634809570644,0.31806634809570644,1.0,0.31806634809570644,0.3180663480957065,0.31806634809570644,1.0,1.0,0.31806634809570655,1.0,0.6819336519042936,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
953,1.2446918848838893,968.9591205584899,310.21232460464444,304.0,0.8978767539535557,558.7260523721334,0.46248173007234317,138.8,60.0,0.35106162302322197,151508.83333333334,331200.00360133464,-12.659243453483318,190.0,0.48938376976777875,0.0,0.0,0.0,0.0,0.5106162302322212,0.0,0.0,0.0,0.0,0.0,0.48938376976777875,0.5106162302322212,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48938376976777875,0.5106162302322212,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.48938376976777875,1.0,1.0,0.0,1.0,1.0,1.0,0.48938376976777875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5106162302322214,0.4893837697677788,0.5106162302322212,0.5106162302322212,1.0,1.0,0.5106162302322212,1.0,0.0
954,2.3819069218578064,120.0,263.6081574903513,245.87937947905203,7.030155130236989,315.0,0.4744444444444444,138.8,45.0,3.0379378679204447,151508.83333333334,360301.5513023699,-11.03015513023699,117.93968973952602,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
955,1.7075163310011052,1500.0,291.6993467599558,304.0,1.0,620.0,0.45,138.8,60.0,0.2999999999999998,151508.83333333334,199999.99999999997,-5.0,190.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
956,0.45734964927452104,120.0,349.57171566573805,233.04899766183013,10.237750584542464,315.0,0.4744444444444444,138.8,45.0,2.5333247830408423,151508.83333333334,392377.50584542466,-14.237750584542464,111.52449883091506,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
957,2.28402359232426,800.0,263.0355045611905,304.0,2.1532542623457993,900.0,0.5,166.0,70.0,2.6863905630702956,151508.83333333334,300000.0,-4.3076932997846145,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
